IE_XML_ID;IE_NAME;IE_ID;IE_ACTIVE;IE_ACTIVE_FROM;IE_ACTIVE_TO;IE_PREVIEW_PICTURE;IE_PREVIEW_TEXT;IE_PREVIEW_TEXT_TYPE;IE_DETAIL_PICTURE;IE_DETAIL_TEXT;IE_DETAIL_TEXT_TYPE;IE_CODE;IE_SORT;IE_TAGS;IP_PROP106;IP_PROP105;IP_PROP108;IP_PROP104;IP_PROP109;IP_PROP187;IC_GROUP0;IC_GROUP1;IC_GROUP2
8281;№СФ/114-3265;8281;N;;;/upload/iblock/89f/fsb_114-3265_10G_kc1.jpg;"<p>
	 Сертификат удостоверяет, что «Программно-аппаратный комплекс «С-Терра VPN»<b> версия 4.2</b> (<b>исполнение 5-1</b>: «С-Терра Шлюз 10G ST КС1») в комплектации согласно формуляру РЛКЕ.00016-01 30 02 соответствует ГОСТ 28147-89, ГОСТ Р 34.12-2015, ГОСТ Р 34.13-2015, ГОСТ Р 34.10-2012, ГОСТ Р 34.11-2012 и требованиям к средствам криптографической защиты информации, предназначенным для защиты информации, не содержащей сведений, составляющих государственную тайну, класса <b>КС1</b> и может использоваться для криптографической защиты (шифрование и имитозащита пакетов по протоколам IPSec АН и/или IPSec ESP, криптографическая аутентификация абонентов при установлении соединения) информации, не содержащей сведений, составляющих государственную тайну.
</p>";html;;;text;sf-114-3265;30;;11.01.2021 11:37;11.01.2018 11:37;ST;126;Сертификаты ФСБ России;;Версия 4.2;;
8282;№СФ/124-3266;8282;N;;;/upload/iblock/fc8/fsb_124-3266_10G_kc2.jpg;"<p>
	 Сертификат удостоверяет, что «Программно-аппаратный комплекс «С-Терра VPN»<b> версия 4.2</b> (<b>исполнение 5-3</b>: «С-Терра Шлюз 10G ST КС2») в комплектации согласно формуляру РЛКЕ.00016-01 30 02 соответствует ГОСТ 28147-89, ГОСТ Р 34.12-2015, ГОСТ Р 34.13-2015, ГОСТ Р 34.10-2012, ГОСТ Р 34.11-2012 и требованиям к средствам криптографической защиты информации, предназначенным для защиты информации, не содержащей сведений, составляющих государственную тайну, класса <b>КС2</b> и может использоваться для криптографической защиты (шифрование и имитозащита пакетов по протоколам IPSec АН и/или IPSec ESP, криптографическая аутентификация абонентов при установлении соединения) информации, не содержащей сведений, составляющих государственную тайну.
</p>";html;;;text;sf-124-3266;40;;11.01.2021 11:40;11.01.2018 11:40;ST;126;Сертификаты ФСБ России;;Версия 4.2;;
8314;№СФ/114-3317;8314;N;;;/upload/iblock/db4/fsb_114-3317_esr-st-kc3.jpg;"<p>
	 Сертификат удостоверяет, что «Программно-аппаратный комплекс «С-Терра VPN»<b> версия 4.2</b> (<b>исполнение 4-5</b>: «С-Терра Шлюз ESR ST КС3») в комплектации согласно формуляру РЛКЕ.00016-01 30 01 соответствует ГОСТ 28147-89, ГОСТ Р 34.12-2015, ГОСТ Р 34.13-2015, ГОСТ Р 34.10-2012, ГОСТ Р 34.11-2012 и требованиям к средствам криптографической защиты информации, предназначенным для защиты информации, не содержащей сведений, составляющих государственную тайну, класса <b>КС3</b> и может использоваться для криптографической защиты (шифрование и имитозащита пакетов по протоколам IPSec АН и/или IPSec ESP, криптографическая аутентификация абонентов при установлении соединения) информации, не содержащей сведений, составляющих государственную тайну.
</p>";html;;;text;sf-114-3317;60;;12.02.2021 10:47;12.02.2018 10:47;ST;123;Сертификаты ФСБ России;;Версия 4.2;;
8343;№СФ/114-3357;8343;N;;;/upload/iblock/4cf/fsb_114-3357_klient-kc1.jpg;"<p>
	Сертификат удостоверяет, что «Программно-аппаратный комплекс «С-Терра VPN» <b>версия 4.2</b> (<b>исполнение 1-1</b>: «С-Терра Клиент ST КС1») соответствует ГОСТ 28147-89, ГОСТ Р 34.12-2015, ГОСТ Р 34.13-2015, ГОСТ Р 34.10-2012, ГОСТ Р 34.11-2012 и требованиям ФСБ России к шифровальным (криптографическим) средствам класса <b>КС1</b> и может использоваться для криптографической защиты (шифрование и имитозащита пакетов по протоколам IPSec АН и/или IPSec ESP, криптографическая аутентификация абонентов при установлении соединения) информации, не содержащей сведений, составляющих государственную тайну.
</p>";html;;;text;sf-114-3357;44;;30.03.2021 13:37;30.03.2018 13:37;ST;128;Сертификаты ФСБ России;;Версия 4.2;;
8344;№СФ/124-3358;8344;N;;;/upload/iblock/440/fsb_124-3358_klient-kc2.jpg;"<p>
	Сертификат удостоверяет, что «Программно-аппаратный комплекс «С-Терра VPN» <b>версия 4.2</b> (<b>исполнение 1-3</b>: «С-Терра Клиент ST КС2») соответствует ГОСТ 28147-89, ГОСТ Р 34.12-2015, ГОСТ Р 34.13-2015, ГОСТ Р 34.10-2012, ГОСТ Р 34.11-2012 и требованиям ФСБ России к шифровальным (криптографическим) средствам класса <b>КС2</b> и может использоваться для криптографической защиты (шифрование и имитозащита пакетов по протоколам IPSec АН и/или IPSec ESP, криптографическая аутентификация абонентов при установлении соединения) информации, не содержащей сведений, составляющих государственную тайну.
</p>";html;;;text;sf-124-3358;45;;30.03.2021 13:43;30.03.2018 13:43;ST;128;Сертификаты ФСБ России;;Версия 4.2;;
8381;№СФ/124-3389;8381;N;;;/upload/iblock/d29/fsb_124-3389_shluz_4-2_КС3.jpg;"<p>
	 Сертификат удостоверяет, что «Программно-аппаратный комплекс «С-Терра VPN»<b> версия 4.2</b> (<b>исполнение 3-5</b>: «С-Терра Шлюз ST КС3») в комплектации согласно формуляру РЛКЕ.00016-01 30 04 соответствует ГОСТ 28147-89, ГОСТ Р 34.12-2015, ГОСТ Р 34.13-2015, ГОСТ Р 34.10-2012, ГОСТ Р 34.11-2012 и требованиям к средствам криптографической защиты информации, предназначенным для защиты информации, не содержащей сведений, составляющих государственную тайну, класса <b>КС3</b> и может использоваться для криптографической защиты (шифрование и имитозащита пакетов по протоколам IPSec АН и/или IPSec ESP, криптографическая аутентификация абонентов при установлении соединения) информации, не содержащей сведений, составляющих государственную тайну.
</p>";html;;;text;sf-124-3389;25;;18.05.2021 10:55;18.05.2018 10:55;ST;125;Сертификаты ФСБ России;;Версия 4.2;;
8381;№СФ/124-3389;8381;N;;;/upload/iblock/d29/fsb_124-3389_shluz_4-2_КС3.jpg;"<p>
	 Сертификат удостоверяет, что «Программно-аппаратный комплекс «С-Терра VPN»<b> версия 4.2</b> (<b>исполнение 3-5</b>: «С-Терра Шлюз ST КС3») в комплектации согласно формуляру РЛКЕ.00016-01 30 04 соответствует ГОСТ 28147-89, ГОСТ Р 34.12-2015, ГОСТ Р 34.13-2015, ГОСТ Р 34.10-2012, ГОСТ Р 34.11-2012 и требованиям к средствам криптографической защиты информации, предназначенным для защиты информации, не содержащей сведений, составляющих государственную тайну, класса <b>КС3</b> и может использоваться для криптографической защиты (шифрование и имитозащита пакетов по протоколам IPSec АН и/или IPSec ESP, криптографическая аутентификация абонентов при установлении соединения) информации, не содержащей сведений, составляющих государственную тайну.
</p>";html;;;text;sf-124-3389;25;;18.05.2021 10:55;18.05.2018 10:55;ST;144;Сертификаты ФСБ России;;Версия 4.2;;
8382;№СФ/124-3390;8382;N;;;/upload/iblock/1b5/fsb_124-3390_shluz-10G_4-2_КС3.jpg;"<p>
	 Сертификат удостоверяет, что «Программно-аппаратный комплекс «С-Терра VPN»<b> версия 4.2</b> (<b>исполнение 5-5</b>: «С-Терра Шлюз 10G ST КС3») в комплектации согласно формуляру РЛКЕ.00016-01 30 04 соответствует ГОСТ 28147-89, ГОСТ Р 34.12-2015, ГОСТ Р 34.13-2015, ГОСТ Р 34.10-2012, ГОСТ Р 34.11-2012 и требованиям к средствам криптографической защиты информации, предназначенным для защиты информации, не содержащей сведений, составляющих государственную тайну, класса <b>КС3</b> и может использоваться для криптографической защиты (шифрование и имитозащита пакетов по протоколам IPSec АН и/или IPSec ESP, криптографическая аутентификация абонентов при установлении соединения) информации, не содержащей сведений, составляющих государственную тайну.
</p>";html;;;text;sf-124-3390;42;;18.05.2021 11:05;18.05.2018 11:05;ST;126;Сертификаты ФСБ России;;Версия 4.2;;
8451;№СФ/114-3461;8451;N;;;/upload/iblock/b1d/fsb_114-3461_client_cp_KC1.jpg;"<p>
	 Сертификат удостоверяет, что «Программно-аппаратный комплекс «С-Терра VPN» <b>версия 4.2</b> (<b>исполнение 1-2</b>: «С-Терра Клиент CP КС1») соответствует ГОСТ 28147-89, ГОСТ Р 34.10-2012, ГОСТ Р 34.11-2012&nbsp;и требованиям к средствам криптографической защиты информации класса <b>КС1</b> и может использоваться для криптографической защиты (шифрование и имитозащита пакетов по протоколам IPSec АН и/или IPSec ESP, криптографическая аутентификация абонентов при установлении соединения) информации, не содержащей сведений, составляющих государственную тайну.
</p>";html;;;text;sf-114-3461;70;;07.08.2021 11:54;07.08.2018 11:54;CP;128;Сертификаты ФСБ России;;Версия 4.2;;
8452;№СФ/114-3463;8452;N;;;/upload/iblock/118/fsb_114-3463_shluz_cp_KC1.jpg;"<p>
	 Сертификат удостоверяет, что «Программно-аппаратный комплекс «С-Терра VPN» <b>версия 4.2</b> (<b>исполнение 3-2</b>: «С-Терра Шлюз CP КС1») соответствует ГОСТ 28147-89, ГОСТ Р 34.10-2012, ГОСТ Р 34.11-2012&nbsp;и требованиям к средствам криптографической защиты информации класса <b>КС1</b> и может использоваться для криптографической защиты (шифрование и имитозащита пакетов по протоколам IPSec АН и/или IPSec ESP, криптографическая аутентификация абонентов при установлении соединения) информации, не содержащей сведений, составляющих государственную тайну.
</p>";html;;;text;sf-114-3463;90;;07.08.2021 11:58;07.08.2018 11:58;CP;125;Сертификаты ФСБ России;;Версия 4.2;;
8452;№СФ/114-3463;8452;N;;;/upload/iblock/118/fsb_114-3463_shluz_cp_KC1.jpg;"<p>
	 Сертификат удостоверяет, что «Программно-аппаратный комплекс «С-Терра VPN» <b>версия 4.2</b> (<b>исполнение 3-2</b>: «С-Терра Шлюз CP КС1») соответствует ГОСТ 28147-89, ГОСТ Р 34.10-2012, ГОСТ Р 34.11-2012&nbsp;и требованиям к средствам криптографической защиты информации класса <b>КС1</b> и может использоваться для криптографической защиты (шифрование и имитозащита пакетов по протоколам IPSec АН и/или IPSec ESP, криптографическая аутентификация абонентов при установлении соединения) информации, не содержащей сведений, составляющих государственную тайну.
</p>";html;;;text;sf-114-3463;90;;07.08.2021 11:58;07.08.2018 11:58;CP;127;Сертификаты ФСБ России;;Версия 4.2;;
8453;№СФ/124-3462;8453;N;;;/upload/iblock/255/fsb_124-3462_client_cp_KC2.jpg;"<p>
	 Сертификат удостоверяет, что «Программно-аппаратный комплекс «С-Терра VPN» <b>версия 4.2</b> (<b>исполнение 1-4</b>: «С-Терра Клиент CP КС2») соответствует ГОСТ 28147-89, ГОСТ Р 34.10-2012, ГОСТ Р 34.11-2012&nbsp;и требованиям к средствам криптографической защиты информации класса <b>КС2</b> и может использоваться для криптографической защиты (шифрование и имитозащита пакетов по протоколам IPSec АН и/или IPSec ESP, криптографическая аутентификация абонентов при установлении соединения) информации, не содержащей сведений, составляющих государственную тайну.
</p>";html;;;text;sf-124-3462;80;;07.08.2021 12:13;07.08.2018 12:13;CP;128;Сертификаты ФСБ России;;Версия 4.2;;
8454;№СФ/124-3464;8454;N;;;/upload/iblock/42a/fsb_124-3464_shluz_cp_KC2.jpg;"<p>
	 Сертификат удостоверяет, что «Программно-аппаратный комплекс «С-Терра VPN» <b>версия 4.2</b> (<b>исполнение 3-4</b>: «С-Терра Шлюз CP КС2») соответствует ГОСТ 28147-89, ГОСТ Р 34.10-2012, ГОСТ Р 34.11-2012&nbsp;и требованиям к средствам криптографической защиты информации класса <b>КС2</b> и может использоваться для криптографической защиты (шифрование и имитозащита пакетов по протоколам IPSec АН и/или IPSec ESP, криптографическая аутентификация абонентов при установлении соединения) информации, не содержащей сведений, составляющих государственную тайну.
</p>";html;;;text;sf-124-3464;100;;07.08.2021 12:24;07.08.2018 12:24;CP;125;Сертификаты ФСБ России;;Версия 4.2;;
8455;№СФ/124-3465;8455;N;;;/upload/iblock/fce/fsb_124-3465_shluz_cp_KC3.jpg;"<p>
	 Сертификат удостоверяет, что «Программно-аппаратный комплекс «С-Терра VPN» <b>версия 4.2</b> (<b>исполнение 3-6</b>: «С-Терра Шлюз CP КС3») соответствует ГОСТ 28147-89, ГОСТ Р 34.10-2012, ГОСТ Р 34.11-2012&nbsp;и требованиям к средствам криптографической защиты информации класса <b>КС3</b> и может использоваться для криптографической защиты (шифрование и имитозащита пакетов по протоколам IPSec АН и/или IPSec ESP, криптографическая аутентификация абонентов при установлении соединения) информации, не содержащей сведений, составляющих государственную тайну.
</p>";html;;;text;sf-124-3465;110;;07.08.2021 12:28;07.08.2018 12:28;CP;125;Сертификаты ФСБ России;;Версия 4.2;;
8464;№3998;8464;Y;;;/upload/iblock/128/fstec_3998_shlus_4-2_ME_B4_CE.jpg;"<p>
	 Сертификат удостоверяет, что «Программный комплекс <b>С-Терра Шлюз.&nbsp;</b><strong>Версия 4.2</strong>» является <b>межсетевым экраном типа «Б» четвертого класса защиты</b>, соответствует требованиям документов «Требования к межсетевым экранам» (ФСТЭК России, 2016), «Профиль защиты межсетевых экранов типа Б четвертого класса защиты. ИТ.МЭ.Б4.ПЗ» (ФСТЭК России, 2016), «Требования&nbsp;по безопасности информации, устанавливающие уровни доверия к средствам технической защиты информации и средствам обеспечения безопасности информационных технологий» (ФСТЭК России, 2018) – <b>по 4 уровню доверия</b>, при выполнении указаний по эксплуатации, приведенных в формуляре РЛКЕ.00017-01&nbsp;30&nbsp;02.
</p>
 <br>";html;;;text;3998;202;;16.08.2023 11:27;16.08.2018 11:27;CP;119;Сертификаты ФСТЭК России;;Версия 4.2;;
8464;№3998;8464;Y;;;/upload/iblock/128/fstec_3998_shlus_4-2_ME_B4_CE.jpg;"<p>
	 Сертификат удостоверяет, что «Программный комплекс <b>С-Терра Шлюз.&nbsp;</b><strong>Версия 4.2</strong>» является <b>межсетевым экраном типа «Б» четвертого класса защиты</b>, соответствует требованиям документов «Требования к межсетевым экранам» (ФСТЭК России, 2016), «Профиль защиты межсетевых экранов типа Б четвертого класса защиты. ИТ.МЭ.Б4.ПЗ» (ФСТЭК России, 2016), «Требования&nbsp;по безопасности информации, устанавливающие уровни доверия к средствам технической защиты информации и средствам обеспечения безопасности информационных технологий» (ФСТЭК России, 2018) – <b>по 4 уровню доверия</b>, при выполнении указаний по эксплуатации, приведенных в формуляре РЛКЕ.00017-01&nbsp;30&nbsp;02.
</p>
 <br>";html;;;text;3998;202;;16.08.2023 11:27;16.08.2018 11:27;CP;123;Сертификаты ФСТЭК России;;Версия 4.2;;
8464;№3998;8464;Y;;;/upload/iblock/128/fstec_3998_shlus_4-2_ME_B4_CE.jpg;"<p>
	 Сертификат удостоверяет, что «Программный комплекс <b>С-Терра Шлюз.&nbsp;</b><strong>Версия 4.2</strong>» является <b>межсетевым экраном типа «Б» четвертого класса защиты</b>, соответствует требованиям документов «Требования к межсетевым экранам» (ФСТЭК России, 2016), «Профиль защиты межсетевых экранов типа Б четвертого класса защиты. ИТ.МЭ.Б4.ПЗ» (ФСТЭК России, 2016), «Требования&nbsp;по безопасности информации, устанавливающие уровни доверия к средствам технической защиты информации и средствам обеспечения безопасности информационных технологий» (ФСТЭК России, 2018) – <b>по 4 уровню доверия</b>, при выполнении указаний по эксплуатации, приведенных в формуляре РЛКЕ.00017-01&nbsp;30&nbsp;02.
</p>
 <br>";html;;;text;3998;202;;16.08.2023 11:27;16.08.2018 11:27;CP;125;Сертификаты ФСТЭК России;;Версия 4.2;;
8464;№3998;8464;Y;;;/upload/iblock/128/fstec_3998_shlus_4-2_ME_B4_CE.jpg;"<p>
	 Сертификат удостоверяет, что «Программный комплекс <b>С-Терра Шлюз.&nbsp;</b><strong>Версия 4.2</strong>» является <b>межсетевым экраном типа «Б» четвертого класса защиты</b>, соответствует требованиям документов «Требования к межсетевым экранам» (ФСТЭК России, 2016), «Профиль защиты межсетевых экранов типа Б четвертого класса защиты. ИТ.МЭ.Б4.ПЗ» (ФСТЭК России, 2016), «Требования&nbsp;по безопасности информации, устанавливающие уровни доверия к средствам технической защиты информации и средствам обеспечения безопасности информационных технологий» (ФСТЭК России, 2018) – <b>по 4 уровню доверия</b>, при выполнении указаний по эксплуатации, приведенных в формуляре РЛКЕ.00017-01&nbsp;30&nbsp;02.
</p>
 <br>";html;;;text;3998;202;;16.08.2023 11:27;16.08.2018 11:27;CP;126;Сертификаты ФСТЭК России;;Версия 4.2;;
8464;№3998;8464;Y;;;/upload/iblock/128/fstec_3998_shlus_4-2_ME_B4_CE.jpg;"<p>
	 Сертификат удостоверяет, что «Программный комплекс <b>С-Терра Шлюз.&nbsp;</b><strong>Версия 4.2</strong>» является <b>межсетевым экраном типа «Б» четвертого класса защиты</b>, соответствует требованиям документов «Требования к межсетевым экранам» (ФСТЭК России, 2016), «Профиль защиты межсетевых экранов типа Б четвертого класса защиты. ИТ.МЭ.Б4.ПЗ» (ФСТЭК России, 2016), «Требования&nbsp;по безопасности информации, устанавливающие уровни доверия к средствам технической защиты информации и средствам обеспечения безопасности информационных технологий» (ФСТЭК России, 2018) – <b>по 4 уровню доверия</b>, при выполнении указаний по эксплуатации, приведенных в формуляре РЛКЕ.00017-01&nbsp;30&nbsp;02.
</p>
 <br>";html;;;text;3998;202;;16.08.2023 11:27;16.08.2018 11:27;CP;127;Сертификаты ФСТЭК России;;Версия 4.2;;
8464;№3998;8464;Y;;;/upload/iblock/128/fstec_3998_shlus_4-2_ME_B4_CE.jpg;"<p>
	 Сертификат удостоверяет, что «Программный комплекс <b>С-Терра Шлюз.&nbsp;</b><strong>Версия 4.2</strong>» является <b>межсетевым экраном типа «Б» четвертого класса защиты</b>, соответствует требованиям документов «Требования к межсетевым экранам» (ФСТЭК России, 2016), «Профиль защиты межсетевых экранов типа Б четвертого класса защиты. ИТ.МЭ.Б4.ПЗ» (ФСТЭК России, 2016), «Требования&nbsp;по безопасности информации, устанавливающие уровни доверия к средствам технической защиты информации и средствам обеспечения безопасности информационных технологий» (ФСТЭК России, 2018) – <b>по 4 уровню доверия</b>, при выполнении указаний по эксплуатации, приведенных в формуляре РЛКЕ.00017-01&nbsp;30&nbsp;02.
</p>
 <br>";html;;;text;3998;202;;16.08.2023 11:27;16.08.2018 11:27;CP;130;Сертификаты ФСТЭК России;;Версия 4.2;;
8464;№3998;8464;Y;;;/upload/iblock/128/fstec_3998_shlus_4-2_ME_B4_CE.jpg;"<p>
	 Сертификат удостоверяет, что «Программный комплекс <b>С-Терра Шлюз.&nbsp;</b><strong>Версия 4.2</strong>» является <b>межсетевым экраном типа «Б» четвертого класса защиты</b>, соответствует требованиям документов «Требования к межсетевым экранам» (ФСТЭК России, 2016), «Профиль защиты межсетевых экранов типа Б четвертого класса защиты. ИТ.МЭ.Б4.ПЗ» (ФСТЭК России, 2016), «Требования&nbsp;по безопасности информации, устанавливающие уровни доверия к средствам технической защиты информации и средствам обеспечения безопасности информационных технологий» (ФСТЭК России, 2018) – <b>по 4 уровню доверия</b>, при выполнении указаний по эксплуатации, приведенных в формуляре РЛКЕ.00017-01&nbsp;30&nbsp;02.
</p>
 <br>";html;;;text;3998;202;;16.08.2023 11:27;16.08.2018 11:27;ST;119;Сертификаты ФСТЭК России;;Версия 4.2;;
8464;№3998;8464;Y;;;/upload/iblock/128/fstec_3998_shlus_4-2_ME_B4_CE.jpg;"<p>
	 Сертификат удостоверяет, что «Программный комплекс <b>С-Терра Шлюз.&nbsp;</b><strong>Версия 4.2</strong>» является <b>межсетевым экраном типа «Б» четвертого класса защиты</b>, соответствует требованиям документов «Требования к межсетевым экранам» (ФСТЭК России, 2016), «Профиль защиты межсетевых экранов типа Б четвертого класса защиты. ИТ.МЭ.Б4.ПЗ» (ФСТЭК России, 2016), «Требования&nbsp;по безопасности информации, устанавливающие уровни доверия к средствам технической защиты информации и средствам обеспечения безопасности информационных технологий» (ФСТЭК России, 2018) – <b>по 4 уровню доверия</b>, при выполнении указаний по эксплуатации, приведенных в формуляре РЛКЕ.00017-01&nbsp;30&nbsp;02.
</p>
 <br>";html;;;text;3998;202;;16.08.2023 11:27;16.08.2018 11:27;ST;123;Сертификаты ФСТЭК России;;Версия 4.2;;
8464;№3998;8464;Y;;;/upload/iblock/128/fstec_3998_shlus_4-2_ME_B4_CE.jpg;"<p>
	 Сертификат удостоверяет, что «Программный комплекс <b>С-Терра Шлюз.&nbsp;</b><strong>Версия 4.2</strong>» является <b>межсетевым экраном типа «Б» четвертого класса защиты</b>, соответствует требованиям документов «Требования к межсетевым экранам» (ФСТЭК России, 2016), «Профиль защиты межсетевых экранов типа Б четвертого класса защиты. ИТ.МЭ.Б4.ПЗ» (ФСТЭК России, 2016), «Требования&nbsp;по безопасности информации, устанавливающие уровни доверия к средствам технической защиты информации и средствам обеспечения безопасности информационных технологий» (ФСТЭК России, 2018) – <b>по 4 уровню доверия</b>, при выполнении указаний по эксплуатации, приведенных в формуляре РЛКЕ.00017-01&nbsp;30&nbsp;02.
</p>
 <br>";html;;;text;3998;202;;16.08.2023 11:27;16.08.2018 11:27;ST;125;Сертификаты ФСТЭК России;;Версия 4.2;;
8464;№3998;8464;Y;;;/upload/iblock/128/fstec_3998_shlus_4-2_ME_B4_CE.jpg;"<p>
	 Сертификат удостоверяет, что «Программный комплекс <b>С-Терра Шлюз.&nbsp;</b><strong>Версия 4.2</strong>» является <b>межсетевым экраном типа «Б» четвертого класса защиты</b>, соответствует требованиям документов «Требования к межсетевым экранам» (ФСТЭК России, 2016), «Профиль защиты межсетевых экранов типа Б четвертого класса защиты. ИТ.МЭ.Б4.ПЗ» (ФСТЭК России, 2016), «Требования&nbsp;по безопасности информации, устанавливающие уровни доверия к средствам технической защиты информации и средствам обеспечения безопасности информационных технологий» (ФСТЭК России, 2018) – <b>по 4 уровню доверия</b>, при выполнении указаний по эксплуатации, приведенных в формуляре РЛКЕ.00017-01&nbsp;30&nbsp;02.
</p>
 <br>";html;;;text;3998;202;;16.08.2023 11:27;16.08.2018 11:27;ST;126;Сертификаты ФСТЭК России;;Версия 4.2;;
8464;№3998;8464;Y;;;/upload/iblock/128/fstec_3998_shlus_4-2_ME_B4_CE.jpg;"<p>
	 Сертификат удостоверяет, что «Программный комплекс <b>С-Терра Шлюз.&nbsp;</b><strong>Версия 4.2</strong>» является <b>межсетевым экраном типа «Б» четвертого класса защиты</b>, соответствует требованиям документов «Требования к межсетевым экранам» (ФСТЭК России, 2016), «Профиль защиты межсетевых экранов типа Б четвертого класса защиты. ИТ.МЭ.Б4.ПЗ» (ФСТЭК России, 2016), «Требования&nbsp;по безопасности информации, устанавливающие уровни доверия к средствам технической защиты информации и средствам обеспечения безопасности информационных технологий» (ФСТЭК России, 2018) – <b>по 4 уровню доверия</b>, при выполнении указаний по эксплуатации, приведенных в формуляре РЛКЕ.00017-01&nbsp;30&nbsp;02.
</p>
 <br>";html;;;text;3998;202;;16.08.2023 11:27;16.08.2018 11:27;ST;127;Сертификаты ФСТЭК России;;Версия 4.2;;
8464;№3998;8464;Y;;;/upload/iblock/128/fstec_3998_shlus_4-2_ME_B4_CE.jpg;"<p>
	 Сертификат удостоверяет, что «Программный комплекс <b>С-Терра Шлюз.&nbsp;</b><strong>Версия 4.2</strong>» является <b>межсетевым экраном типа «Б» четвертого класса защиты</b>, соответствует требованиям документов «Требования к межсетевым экранам» (ФСТЭК России, 2016), «Профиль защиты межсетевых экранов типа Б четвертого класса защиты. ИТ.МЭ.Б4.ПЗ» (ФСТЭК России, 2016), «Требования&nbsp;по безопасности информации, устанавливающие уровни доверия к средствам технической защиты информации и средствам обеспечения безопасности информационных технологий» (ФСТЭК России, 2018) – <b>по 4 уровню доверия</b>, при выполнении указаний по эксплуатации, приведенных в формуляре РЛКЕ.00017-01&nbsp;30&nbsp;02.
</p>
 <br>";html;;;text;3998;202;;16.08.2023 11:27;16.08.2018 11:27;ST;130;Сертификаты ФСТЭК России;;Версия 4.2;;
8468;№СФ/119-3498;8468;Y;;;/upload/iblock/35d/fsb_119-3498_sov_4-2_klass-B.jpg;"<p>
	 Сертификат удостоверяет, что «Программный комплекс <b>«С-Терра СОВ» версия 4.2»</b> в&nbsp;комплектации согласно формуляру РЛКЕ.00022-01 30 01 соответствует требованиям ФСБ России к&nbsp;средствам обнаружения компьютерных атак <b>класса В</b> и может использоваться в&nbsp;автоматизированных информационных системах, обрабатывающих информацию, не содержащую сведений, составляющих государственную тайну.
</p>";html;;;text;sf-119-3498;62;;30.06.2021 14:09;22.08.2018 14:09;ST;146;Сертификаты ФСБ России;;Версия 4.2;;
8530;№СФ/114-3558;8530;Y;;;/upload/iblock/9e7/fsb_114-3558_shluz_CE_KC1.jpg;"<p>
	Сертификат удостоверяет, что «Программно-аппаратный комплекс «С-Терра VPN» <b>версия 4.2</b> (<b>исполнение 3-7</b>: «С-Терра Шлюз CE КС1») в комплектации согласно формуляру РЛКЕ.00016-01 30 07 соответствует ГОСТ 28147-89, ГОСТ Р 34.12-2015, ГОСТ Р 34.13-2015, ГОСТ Р 34.10-2012, ГОСТ Р 34.11-2012 и требованиям к средствам криптографической защиты информации, предназначенным для защиты информации, не содержащей сведений, составляющих государственную тайну, класса <b>КС1</b> и может использоваться для криптографической защиты (шифрование и имитозащита пакетов по протоколам IPSec АН и/или IPSec ESP, криптографическая аутентификация абонентов при установлении соединения) информации, не содержащей сведений, составляющих государственную тайну.
</p>";html;;;text;sf-114-3558;27;;18.12.2021 11:59;18.12.2018 11:59;ST;125;Сертификаты ФСБ России;;Версия 4.2;;
8531;№СФ/124-3559;8531;Y;;;/upload/iblock/797/fsb_124-3559_shluz_CE_KC2.jpg;"<p>
	 Сертификат удостоверяет, что «Программно-аппаратный комплекс «С-Терра VPN» <b>версия 4.2</b> (<b>исполнение 3-9</b>: «С-Терра Шлюз CE КС2») в комплектации согласно формуляру РЛКЕ.00016-01 30 07 соответствует ГОСТ 28147-89, ГОСТ Р 34.12-2015, ГОСТ Р 34.13-2015, ГОСТ Р 34.10-2012, ГОСТ Р 34.11-2012 и требованиям к средствам криптографической защиты информации, предназначенным для защиты информации, не содержащей сведений, составляющих государственную тайну, класса <b>КС2</b> и может использоваться для криптографической защиты (шифрование и имитозащита пакетов по протоколам IPSec АН и/или IPSec ESP, криптографическая аутентификация абонентов при установлении соединения) информации, не содержащей сведений, составляющих государственную тайну.
</p>";html;;;text;sf-124-3559;28;;18.12.2021 12:08;18.12.2018 12:08;ST;125;Сертификаты ФСБ России;;Версия 4.2;;
8538;№4058;8538;Y;;;/upload/iblock/d2b/fstec_4058_shluz_4-2.jpg;"<p>
	 Сертификат удостоверяет, что «Программно-аппаратный комплекс <b>С-Терра Шлюз.</b>&nbsp;<strong>Версия 4.2</strong>» является <b>межсетевым экраном типа «А» четвертого класса защиты</b>, соответствует требованиям документов «Требования по безопасности информации, устанавливающие уровни доверия к средствам технической защиты информации и средствам обеспечения безопасности информационных технологий» (ФСТЭК России, 2018) – <b>по 4 уровню доверия</b>, «Требования к межсетевым экранам» (ФСТЭК России, 2016), «Профиль защиты межсетевых экранов типа А четвертого класса защиты. ИТ.МЭ.А4.ПЗ» (ФСТЭК России, 2016) при выполнении указаний по эксплуатации, приведенных в формуляре РЛКЕ.00019-01&nbsp;30&nbsp;01.
</p>
 <br>";html;;;text;4058;200;;27.12.2023;27.12.2018;CP;123;Сертификаты ФСТЭК России;;Версия 4.2;;
